x,y,z,u,v,w,p
0.550939,0,1.07273,-0.0631009,0.000556453,0.856575,-2.81223
0.550939,0,1.09091,-0.0624937,0.00054403,0.854691,-2.8254
-0.546369,0,1.10909,0.200379,0.000199169,-0.391469,7.71215
-0.546369,0,1.12727,0.197648,0.000198775,-0.371743,7.75966
-0.532257,0,1.1,0.145196,0.000214591,-0.422208,7.82408
-0.532258,0,1.12727,0.146204,0.000213996,-0.390708,7.88492
-0.532257,0,1.11818,0.145833,0.000214125,-0.401324,7.86463
-0.518166,0,1.09091,0.0803083,0.000208415,-0.455759,7.96579
-0.518166,0,1.1,0.0804994,0.000207771,-0.445472,7.98725
-0.52756,0,1.10909,0.123807,0.000214928,-0.419761,7.89836
-0.522862,0,1.10909,0.102187,0.000212718,-0.42752,7.95335
-0.518166,0,1.10909,0.0806763,0.000208231,-0.435072,8.00859
0.541569,0,1.1,-0.0558857,0.000538454,0.861198,-2.82679
0.536883,0,1.1,-0.0470987,0.000538904,0.871318,-2.81928
0.527512,0,1.11818,-0.034412,0.000530651,0.882568,-2.82249
0.541569,0,1.11818,-0.0545276,0.000526819,0.860005,-2.83849
0.541568,0,1.12727,-0.054918,0.000521097,0.857928,-2.84535
0.536883,0,1.11818,-0.0459428,0.00052726,0.870037,-2.83134
0.536883,0,1.12727,-0.0453346,0.000521459,0.869296,-2.83732
0.550939,0,1.10909,-0.0599765,0.000532328,0.85487,-2.83664
0.541568,0,1.10909,-0.05593,0.000532626,0.859762,-2.83328
0.541568,0,1.10909,-0.05593,0.000532626,0.859762,-2.83328
0.550939,0,1.12727,-0.0593438,0.000520667,0.852415,-2.84893
-0.546369,0,1.14545,0.202316,0.000197489,-0.348887,7.78977
-0.546369,0,1.16364,0.199604,0.000196983,-0.328137,7.83635
-0.532257,0,1.13636,0.146575,0.000213715,-0.37996,7.90509
-0.532258,0,1.16364,0.147643,0.000212953,-0.346984,7.96435
-0.532257,0,1.15455,0.147251,0.000213145,-0.358102,7.94459
-0.518166,0,1.12727,0.0810561,0.000207536,-0.413952,8.05088
-0.518166,0,1.13636,0.081259,0.000206827,-0.403204,8.07188
-0.52756,0,1.14545,0.124993,0.0002141,-0.376999,7.98006
-0.522862,0,1.14545,0.103164,0.000211865,-0.38475,8.03628
-0.518166,0,1.14545,0.0814468,0.000207253,-0.392333,8.09275
0.541569,0,1.13636,-0.0530479,0.000515366,0.858522,-2.85021
0.536883,0,1.13636,-0.044714,0.000515702,0.868466,-2.84318
0.527512,0,1.15455,-0.0326389,0.000507814,0.878886,-2.84611
0.541569,0,1.15455,-0.0517045,0.00050448,0.856753,-2.8611
0.541568,0,1.16364,-0.0520431,0.000499139,0.854415,-2.86747
0.536883,0,1.15455,-0.04357,0.000504819,0.866607,-2.8544
0.536883,0,1.16364,-0.0429688,0.000499404,0.865579,-2.85997
0.550939,0,1.14545,-0.0568966,0.000509681,0.851999,-2.85939
0.550939,0,1.16364,-0.0562318,0.000498785,0.848991,-2.87082
-0.546369,0,1.18182,0.20437,0.000195532,-0.304238,7.8651
-0.546369,0,1.2,0.201679,0.000194907,-0.282377,7.91066
-0.532257,0,1.17273,0.148036,0.000212618,-0.335722,7.98398
-0.532258,0,1.2,0.149169,0.000211658,-0.301139,8.04153
-0.532257,0,1.19091,0.148753,0.000211921,-0.312804,8.02234
-0.518166,0,1.16364,0.0818492,0.000206442,-0.370241,8.13407
-0.518166,0,1.17273,0.0820642,0.000205654,-0.358991,8.15457
-0.52756,0,1.18182,0.126251,0.000213047,-0.33222,8.05966
-0.522862,0,1.18182,0.1042,0.00021078,-0.339978,8.11718
-0.518166,0,1.18182,0.0822634,0.000206024,-0.347607,8.17492
0.541569,0,1.17273,-0.0502415,0.000493778,0.8547,-2.87199
0.536883,0,1.17273,-0.0423559,0.000494029,0.864464,-2.86541
0.527512,0,1.19091,-0.030889,0.000486498,0.874054,-2.86807
0.541569,0,1.19091,-0.0489069,0.000483597,0.852363,-2.88206
0.541568,0,1.2,-0.0491867,0.000478606,0.849766,-2.88796
0.536883,0,1.19091,-0.0412214,0.000483855,0.862034,-2.87581
0.536883,0,1.2,-0.0406218,0.000478784,0.860721,-2.88096
0.550939,0,1.18182,-0.0538469,0.000488498,0.84799,-2.88051
0.541568,0,1.18182,-0.0502226,0.000488685,0.852721,-2.87759
0.550939,0,1.18182,-0.0538469,0.000488498,0.84799,-2.88051
0.550939,0,1.2,-0.0531385,0.000478317,0.844434,-2.89107
-0.546369,0,1.21818,0.206548,0.000193283,-0.257339,7.93793
-0.546369,0,1.23636,0.20388,0.000192542,-0.234271,7.98236
-0.532257,0,1.20909,0.149585,0.000211263,-0.289318,8.06056
-0.532258,0,1.23636,0.150787,0.000210118,-0.252986,8.11625
-0.532257,0,1.22727,0.150346,0.000210449,-0.265246,8.09768
-0.518166,0,1.2,0.0826894,0.000205067,-0.324458,8.21519
-0.518166,0,1.20909,0.0829171,0.0002042,-0.312661,8.23514
-0.52756,0,1.21818,0.127584,0.000211744,-0.285245,8.13697
-0.522862,0,1.21818,0.105298,0.000209442,-0.293026,8.19584
-0.518166,0,1.21818,0.0831283,0.000204529,-0.300719,8.25493
0.541569,0,1.20909,-0.0474458,0.000473586,0.849743,-2.89212
0.536883,0,1.20909,-0.0400086,0.000473752,0.859322,-2.88599
0.527512,0,1.22727,-0.0291326,0.00046656,0.868082,-2.88833
0.541569,0,1.22727,-0.0461028,0.000464056,0.846842,-2.90137
0.541568,0,1.23636,-0.0463148,0.00045939,0.843985,-2.90678
0.536883,0,1.22727,-0.0388669,0.000464236,0.856325,-2.89555
0.536883,0,1.23636,-0.0382618,0.000459501,0.854728,-2.90028
0.550939,0,1.21818,-0.0507988,0.000468679,0.84285,-2.89999
0.550939,0,1.23636,-0.0500282,0.000459154,0.838748,-2.90968
-0.546369,0,1.25455,0.208862,0.000190745,-0.207987,8.008
-0.546369,0,1.27273,0.206222,0.000189882,-0.183604,8.05116
-0.532257,0,1.24545,0.151228,0.000209668,-0.240556,8.13463
-0.532258,0,1.27273,0.152506,0.000208326,-0.202314,8.18824
-0.532257,0,1.26364,0.152038,0.000208734,-0.215225,8.17037
-0.518166,0,1.23636,0.0835794,0.000203468,-0.276418,8.29404
-0.518166,0,1.24545,0.083821,0.000202534,-0.264027,8.31339
-0.52756,0,1.25455,0.128998,0.000210215,-0.235878,8.21176
-0.522862,0,1.25455,0.106463,0.000207888,-0.2437,8.27206
-0.518166,0,1.25455,0.0840451,0.000202826,-0.251477,8.33257
0.541569,0,1.24545,-0.0446265,0.000454688,0.843653,-2.91059
0.536883,0,1.24545,-0.0376416,0.000454801,0.853043,-2.90489
0.527512,0,1.26364,-0.0273528,0.000448027,0.860962,-2.90691
0.541569,0,1.26364,-0.0432594,0.000445757,0.840176,-2.919
0.536883,0,1.26364,-0.0364802,0.000445906,0.849471,-2.91361
0.536883,0,1.27273,-0.0358625,0.000441477,0.847583,-2.91792
0.550939,0,1.25455,-0.0477161,0.000450109,0.836573,-2.9178
0.550939,0,1.27273,-0.0468642,0.000441179,0.831911,-2.9266
-0.546369,0,1.29091,0.211328,0.00018789,-0.155954,8.07502
-0.546369,0,1.30909,0.208724,0.00018688,-0.130133,8.11675
-0.532257,0,1.28182,0.152977,0.000207809,-0.189218,8.2059
-0.532258,0,1.30909,0.154342,0.000206232,-0.148886,8.25722
-0.532257,0,1.3,0.153842,0.00020673,-0.16251,8.24012
-0.518166,0,1.27273,0.084524,0.000201641,-0.225921,8.37039
-0.518166,0,1.28182,0.084781,0.000200618,-0.212881,8.38908
-0.52756,0,1.29091,0.130503,0.000208419,-0.183897,8.28377
-0.522862,0,1.29091,0.107701,0.000206065,-0.191783,8.34558
-0.518166,0,1.29091,0.0850197,0.000200845,-0.199667,8.40758
0.541569,0,1.28182,-0.0417507,0.000436976,0.836403,-2.92737
0.536883,0,1.28182,-0.0352282,0.000437075,0.845604,-2.92209
0.527512,0,1.3,-0.0255297,0.000430718,0.852661,-2.92377
0.541569,0,1.3,-0.0403447,0.000428591,0.83233,-2.93491
0.541568,0,1.30909,-0.0403934,0.000424489,0.828926,-2.93935
0.536883,0,1.3,-0.0340344,0.000428735,0.841435,-2.92995
0.536883,0,1.30909,-0.0333982,0.000424588,0.839244,-2.93382
0.550939,0,1.29091,-0.0445632,0.000432681,0.829127,-2.93391
0.550939,0,1.30909,-0.0436135,0.000424306,0.823882,-2.9418
-0.546369,0,1.32727,0.213971,0.000184661,-0.100979,8.13862
-0.546369,0,1.34545,0.211413,0.000183482,-0.0735788,8.17875
-0.532257,0,1.31818,0.154845,0.00020564,-0.13506,8.27408
-0.536958,0,1.32727,0.195132,0.000189768,-0.107261,8.18589
-0.546369,0,1.32727,0.213971,0.000184661,-0.100979,8.13862
-0.532258,0,1.34545,0.156312,0.000203803,-0.0924326,8.32284
-0.532257,0,1.33636,0.155775,0.000204399,-0.10684,8.30661
-0.518166,0,1.30909,0.0855304,0.00019949,-0.172738,8.444
-0.518166,0,1.31818,0.0858052,0.000198358,-0.158987,8.46196
-0.52756,0,1.32727,0.132113,0.000206309,-0.129054,8.3527
-0.522862,0,1.32727,0.109026,0.000203917,-0.137028,8.41612
-0.518166,0,1.32727,0.0860611,0.000198507,-0.145046,8.4797
0.541569,0,1.31818,-0.0387906,0.000420362,0.827946,-2.94241
0.536883,0,1.31818,-0.0327444,0.000420466,0.836958,-2.93755
0.527512,0,1.33636,-0.0236483,0.000414515,0.843125,-2.93887
0.541569,0,1.33636,-0.037337,0.000412512,0.823247,-2.94906
0.536883,0,1.33636,-0.0315102,0.000412647,0.832163,-2.94453
0.536883,0,1.34545,-0.0308537,0.000408762,0.829653,-2.94795
0.550939,0,1.32727,-0.0413137,0.000416344,0.820459,-2.94828
0.550939,0,1.32727,-0.0413137,0.000416344,0.820459,-2.94828
0.541568,0,1.32727,-0.0385583,0.000416436,0.82485,-2.94615
0.550939,0,1.34545,-0.0402588,0.000408529,0.814601,-2.95523
-0.546369,0,1.36364,0.216821,0.000181028,-0.0427631,8.19839
-0.546369,0,1.38182,0.214325,0.000179706,-0.0136238,8.2367
-0.532257,0,1.35455,0.156855,0.000203134,-0.0778033,8.3388
-0.536958,0,1.36364,0.197721,0.000186409,-0.0490743,8.24692
-0.546369,0,1.36364,0.216821,0.000181028,-0.0427631,8.19839
-0.532258,0,1.38182,0.158446,0.000201069,-0.0326458,8.38468
-0.532257,0,1.37273,0.157863,0.000201748,-0.0479172,8.36942
-0.518166,0,1.34545,0.0866095,0.000196962,-0.116612,8.51456
-0.518166,0,1.35455,0.0869061,0.00019572,-0.10208,8.5317
-0.52756,0,1.36364,0.133849,0.000203875,-0.0710644,8.41819
-0.522862,0,1.36364,0.110453,0.000201433,-0.0791548,8.48332
-0.518166,0,1.36364,0.0871835,0.0001958,-0.0873378,8.54861
0.541569,0,1.35455,-0.0357348,0.000404838,0.818222,-2.95566
0.536883,0,1.35455,-0.0301793,0.000404908,0.827044,-2.95123
0.527512,0,1.37273,-0.0217051,0.000399312,0.832288,-2.95217
0.541569,0,1.37273,-0.0342337,0.000397539,0.812866,-2.96142
0.536883,0,1.37273,-0.0289044,0.000397619,0.821591,-2.95731
0.536883,0,1.38182,-0.0282283,0.000394019,0.818746,-2.96027
0.550939,0,1.36364,-0.0379609,0.00040112,0.81051,-2.96085
0.541568,0,1.36364,-0.0354375,0.000401188,0.814813,-2.95892
0.550939,0,1.36364,-0.0379609,0.00040112,0.81051,-2.96085
0.550939,0,1.38182,-0.036802,0.000393888,0.804009,-2.96685
-0.546369,0,1.4,0.21992,0.000177052,0.0190363,8.25383
-0.546369,0,1.41818,0.2175,0.000175626,0.0501083,8.29007
-0.532257,0,1.39091,0.159036,0.000200343,-0.0171304,8.39964
-0.532258,0,1.41818,0.16076,0.000198126,0.0308274,8.44233
-0.532257,0,1.40909,0.160131,0.000198865,0.0145955,8.42814
-0.518166,0,1.38182,0.0877814,0.000194128,-0.057245,8.58171
-0.518166,0,1.39091,0.0881072,0.000192821,-0.0418537,8.59793
-0.52756,0,1.4,0.135735,0.000201205,-0.00960812,8.47981
-0.522862,0,1.4,0.112008,0.000198725,-0.0178505,8.54679
-0.518166,0,1.4,0.0884118,0.000192881,-0.0262351,8.61389
0.541569,0,1.39091,-0.0325868,0.000390446,0.80717,-2.9671
0.536883,0,1.39091,-0.0275348,0.000390458,0.815799,-2.9631
0.527512,0,1.40909,-0.0197032,0.000385301,0.820085,-2.96366
0.541569,0,1.40909,-0.0310419,0.00038373,0.801128,-2.97195
0.541568,0,1.41818,-0.0308233,0.000380507,0.796796,-2.97485
0.536883,0,1.40909,-0.0262219,0.000383743,0.809657,-2.96826
0.536883,0,1.41818,-0.0255277,0.000380443,0.806461,-2.97077
0.550939,0,1.4,-0.0345115,0.000387055,0.799222,-2.97161
0.541568,0,1.4,-0.0322253,0.000387092,0.803435,-2.96987
0.550939,0,1.4,-0.0345115,0.000387055,0.799222,-2.97161
0.550939,0,1.41818,-0.0332514,0.000380431,0.792051,-2.97666
-0.546369,0,1.43636,0.223318,0.000172784,0.084846,8.30434
-0.546369,0,1.45455,0.221019,0.000171249,0.118093,8.3381
-0.532257,0,1.42727,0.161401,0.000197354,0.0473362,8.45616
-0.532258,0,1.45455,0.16332,0.000194978,0.0984606,8.49509
-0.532257,0,1.44545,0.162613,0.000195783,0.081144,8.48219
-0.518166,0,1.41818,0.0890404,0.000191151,0.00567799,8.64515
-0.518166,0,1.42727,0.0893787,0.000189793,0.0220322,8.66041
-0.52756,0,1.43636,0.137774,0.00019836,0.0557179,8.53716
-0.522862,0,1.43636,0.113671,0.000195864,0.0472809,8.6062
-0.518166,0,1.43636,0.0897038,0.000189828,0.0386502,8.67535
0.541569,0,1.42727,-0.0293537,0.000377241,0.794731,-2.97672
0.536883,0,1.42727,-0.0248162,0.000377184,0.80316,-2.97314
0.527512,0,1.44545,-0.0176453,0.000372486,0.806445,-2.97331
0.541569,0,1.44545,-0.0277662,0.000371122,0.787972,-2.98066
0.541568,0,1.45455,-0.0274553,0.000368213,0.7833,-2.98304
0.536883,0,1.44545,-0.0234665,0.000371055,0.796295,-2.97738
0.536883,0,1.45455,-0.0227532,0.000368057,0.792731,-2.97943
0.550939,0,1.43636,-0.0309718,0.000374191,0.786535,-2.98054
0.550939,0,1.45455,-0.0296075,0.000368186,0.778662,-2.98463
-0.546369,0,1.47273,0.227129,0.000168186,0.155174,8.349
-0.546369,0,1.49091,0.224995,0.000166502,0.190875,8.37989
-0.532257,0,1.46364,0.164044,0.000194152,0.116083,8.50755
-0.536958,0,1.47273,0.207067,0.000174542,0.148609,8.4021
-0.546369,0,1.47273,0.227129,0.000168186,0.155174,8.349
-0.532258,0,1.49091,0.166209,0.0001916,0.170758,8.54216
-0.532257,0,1.48182,0.165415,0.000192479,0.152216,8.53071
-0.518166,0,1.45455,0.0904294,0.000188032,0.0726407,8.70428
-0.518166,0,1.46364,0.0908286,0.000186613,0.0900567,8.71832
-0.52756,0,1.47273,0.140076,0.000195324,0.125389,8.58938
-0.522862,0,1.47273,0.115564,0.000192833,0.116701,8.6607
-0.518166,0,1.47273,0.0911985,0.000186633,0.107763,8.73207
0.541569,0,1.46364,-0.0260329,0.000365243,0.780837,-2.9845
0.536883,0,1.46364,-0.0220221,0.000365105,0.789055,-2.98134
0.527512,0,1.48182,-0.0155274,0.000360875,0.791287,-2.98111
0.541569,0,1.48182,-0.0243973,0.000359719,0.773318,-2.98752
0.541568,0,1.49091,-0.0239882,0.00035712,0.768282,-2.98938
0.536883,0,1.48182,-0.0206315,0.000359563,0.781424,-2.98465
0.536883,0,1.49091,-0.0198963,0.000356865,0.777468,-2.98623
0.550939,0,1.47273,-0.0273348,0.00036254,0.772379,-2.98764
0.550939,0,1.49091,-0.025857,0.000357145,0.763758,-2.99076
0.57511,0,1.50909,-0.0353888,0.000350228,0.722308,-3.00119
0.57905,0,1.50909,-0.0370074,0.000349823,0.717204,-3.00232
0.56968,0,1.52727,-0.0303817,0.000346138,0.721199,-3.001
0.56968,0,1.52637,-0.0305202,0.00034637,0.721605,-3.00093
0.57905,0,1.52727,-0.0338739,0.000345219,0.709206,-3.00349
-0.546369,0,1.50909,0.231464,0.00016316,0.230637,8.38688
-0.546369,0,1.52727,0.22956,0.000161269,0.269152,8.41434
-0.532257,0,1.5,0.167026,0.000190703,0.189652,8.5531
-0.536958,0,1.50909,0.210992,0.000169907,0.223912,8.44188
-0.536958,0,1.50909,0.210992,0.000169907,0.223912,8.44188
-0.532258,0,1.52727,0.169513,0.000187887,0.248416,8.58266
-0.532257,0,1.51818,0.168597,0.000188876,0.228465,8.57292
-0.518166,0,1.49091,0.0919885,0.000184773,0.144059,8.75858
-0.518166,0,1.5,0.0924247,0.000183254,0.162702,8.77132
-0.52756,0,1.50909,0.142666,0.000192046,0.199997,8.63586
-0.522862,0,1.50909,0.117675,0.000189565,0.190995,8.70976
-0.518166,0,1.50909,0.0928421,0.000183179,0.18168,8.78367
0.541569,0,1.5,-0.0226108,0.000354437,0.765396,-2.99043
0.536883,0,1.5,-0.0191423,0.000354214,0.773392,-2.98767
0.527512,0,1.51818,-0.0133404,0.000350454,0.774503,-2.98704
0.541569,0,1.51818,-0.0209185,0.000349497,0.75706,-2.99251
0.541568,0,1.52727,-0.0204034,0.000347203,0.75163,-2.99384
0.536883,0,1.51818,-0.0177037,0.000349249,0.764939,-2.99006
0.536883,0,1.52727,-0.0169423,0.000346848,0.760558,-2.99116
0.550939,0,1.50909,-0.0235832,0.000352079,0.756653,-2.99288
0.550939,0,1.52727,-0.0219789,0.00034728,0.747226,-2.99503
0.55916,0,1.56364,-0.0212926,0.000338404,0.71675,-2.99987
0.56031,0,1.55954,-0.0223283,0.000339308,0.717122,-3.00007
0.56031,0,1.56364,-0.0217608,0.000338379,0.715048,-3.00021
0.56968,0,1.54545,-0.0275524,0.00034178,0.712616,-3.00191
0.57905,0,1.54546,-0.0306804,0.000340905,0.700773,-3.00418
0.56968,0,1.56364,-0.0246584,0.00033772,0.703573,-3.00234
0.57905,0,1.56364,-0.0274119,0.00033689,0.691881,-3.00441
-0.546369,0,1.54545,0.23649,0.000157576,0.312006,8.41668
-0.546369,0,1.56364,0.234902,0.000155398,0.353771,8.44
-0.532257,0,1.53636,0.170459,0.000186882,0.268772,8.59177
-0.536958,0,1.54545,0.215542,0.000164748,0.305076,8.47386
-0.536958,0,1.54545,0.215542,0.000164748,0.305076,8.47386
-0.532258,0,1.56364,0.173378,0.00018366,0.33225,8.61531
-0.532257,0,1.55455,0.172302,0.000184811,0.310669,8.60761
-0.518166,0,1.52727,0.0937537,0.000181147,0.220635,8.8072
-0.518166,0,1.53636,0.0942604,0.000179484,0.240677,8.81835
-0.52756,0,1.54545,0.145665,0.000188369,0.280281,8.6755
-0.522862,0,1.54545,0.120121,0.000185878,0.270887,8.75232
-0.518166,0,1.54545,0.0947496,0.000179254,0.261104,8.82907
0.541569,0,1.53636,-0.0190678,0.000344802,0.748286,-2.99448
0.536883,0,1.53636,-0.0161609,0.000344496,0.75605,-2.99213
0.527512,0,1.55455,-0.0110716,0.000341211,0.755959,-2.99108
0.541569,0,1.55455,-0.0173075,0.000340439,0.739059,-2.99562
0.541568,0,1.56364,-0.0166767,0.00033845,0.733196,-2.99642
0.536883,0,1.55455,-0.0146652,0.000340102,0.746701,-2.99356
0.536883,0,1.56364,-0.0138724,0.000337993,0.741858,-2.9942
0.550939,0,1.54545,-0.0196938,0.000342783,0.739227,-2.99624
0.541568,0,1.54545,-0.0184192,0.000342651,0.743036,-2.99525
0.550939,0,1.54545,-0.0196938,0.000342783,0.739227,-2.99624
0.550939,0,1.56364,-0.0179468,0.000338582,0.728915,-2.9974
-0.593415,0,1.6,0.538139,0.000104184,0.526269,7.76989
-0.602817,0,1.6,0.634313,-0.0175374,0.546469,7.5744
-0.60281,0,1.58422,0.617664,-0.00222738,0.502645,7.60432
-0.593415,0,1.59965,0.537988,0.000104271,0.525352,7.77005
-0.593242,0,1.6,0.537108,0.0001043,0.526029,7.77183
0.554309,0,1.58182,-0.0169145,0.000334625,0.714695,-2.99867
0.56031,0,1.58182,-0.0191884,0.000334561,0.705364,-3.00039
0.55094,0,1.59721,-0.0140198,0.000331609,0.710371,-2.99783
0.55094,0,1.6,-0.013727,0.000331057,0.70864,-2.99786
0.56031,0,1.6,-0.0165473,0.000331037,0.695164,-3.00009
0.56968,0,1.58182,-0.0216993,0.000333959,0.694044,-3.0023
0.57905,0,1.58182,-0.0240697,0.000333177,0.682506,-3.00415
0.56968,0,1.6,-0.0186579,0.000330497,0.684,-3.00178
0.579051,0,1.6,-0.0206312,0.000329769,0.672617,-3.00344
-0.546369,0,1.58182,0.242428,0.000151255,0.400224,8.43673
-0.546369,0,1.6,0.241276,0.000148698,0.445788,8.45499
-0.532257,0,1.57273,0.174496,0.000182493,0.354303,8.62225
-0.532258,0,1.6,0.17799,0.000178708,0.423286,8.63855
-0.532257,0,1.59091,0.176699,0.000180079,0.399796,8.63329
-0.518166,0,1.56364,0.0958213,0.000176946,0.303119,8.84913
-0.518166,0,1.57273,0.0964198,0.000175089,0.324782,8.85844
-0.52756,0,1.58182,0.149208,0.000184077,0.367138,8.70701
-0.522862,0,1.58182,0.123011,0.000181555,0.357254,8.7872
-0.518166,0,1.58182,0.0970032,0.000174647,0.346896,8.86724
0.541569,0,1.57273,-0.0153792,0.000336333,0.729351,-2.99663
0.536883,0,1.57273,-0.013058,0.00033594,0.736874,-2.99469
0.527513,0,1.59091,-0.00870538,0.000333151,0.735488,-2.9932
0.541569,0,1.59091,-0.0135371,0.000332553,0.719142,-2.99681
0.541568,0,1.6,-0.0127779,0.000330868,0.712794,-2.99708
0.536883,0,1.59091,-0.0114938,0.000332123,0.72654,-2.99516
0.536883,0,1.6,-0.0106628,0.00033031,0.721184,-2.99531
0.55094,0,1.58182,-0.0156377,0.000334661,0.719934,-2.9977
-0.60281,0,1.61818,0.634288,9.28E-05,0.593758,7.57842
-0.593415,0,1.61818,0.54674,9.94E-05,0.576437,7.75362
-0.584013,0,1.61818,0.489682,0.000105833,0.563315,7.86267
-0.602819,0,1.63637,0.655856,-0.017229,0.649033,7.53229
-0.593417,0,1.63637,0.556315,9.45E-05,0.629062,7.73591
-0.584014,0,1.63637,0.498234,0.000100943,0.615921,7.84648
-0.574606,0,1.63307,0.438795,0.000109055,0.592311,7.97284
-0.574606,0,1.63637,0.440155,0.000108187,0.60183,7.97039
-0.572881,0,1.63637,0.429553,0.000109694,0.599057,7.99526
0.55094,0,1.61818,-0.0113772,0.00032769,0.698566,-2.99723
0.56031,0,1.61818,-0.0138359,0.000327792,0.684415,-2.9993
0.55094,0,1.63636,-0.00927643,0.000324625,0.686165,-2.99638
0.560311,0,1.63636,-0.0110387,0.000324795,0.673081,-2.99803
0.569681,0,1.61818,-0.0155355,0.000327314,0.673407,-3.00077
0.579051,0,1.61818,-0.0171006,0.000326641,0.66218,-3.00221
0.569681,0,1.63637,-0.0123094,0.000324379,0.662229,-2.99929
0.579051,0,1.63637,-0.0134478,0.000323759,0.651157,-3.00053
-0.54637,0,1.61818,0.249587,0.000144004,0.496483,8.44485
-0.54637,0,1.63636,0.249045,0.00014095,0.546548,8.45678
-0.532257,0,1.60909,0.179337,0.000177322,0.447334,8.64283
-0.532258,0,1.63636,0.183611,0.000172781,0.522838,8.65025
-0.532257,0,1.62727,0.182028,0.000174443,0.497078,8.64801
-0.518166,0,1.6,0.0982873,0.000171942,0.392488,8.88323
-0.518166,0,1.60909,0.0990084,0.00016982,0.416056,8.89037
-0.52756,0,1.61818,0.15348,0.000178931,0.461709,8.72876
-0.522863,0,1.61818,0.126495,0.000176338,0.451223,8.81295
-0.518166,0,1.61818,0.0997189,0.000169084,0.440159,8.89688
0.54157,0,1.60909,-0.0115132,0.000329031,0.708396,-2.99686
0.536883,0,1.60909,-0.00980809,0.000328553,0.715673,-2.99531
0.527513,0,1.62727,-0.00622235,0.000326269,0.712879,-2.99338
0.54157,0,1.62727,-0.00957137,0.0003258,0.697089,-2.99606
0.541569,0,1.63636,-0.00866833,0.000324379,0.690193,-2.9958
0.536883,0,1.62727,-0.00816104,0.000325282,0.704241,-2.99481
0.536883,0,1.63636,-0.00728369,0.000323732,0.698311,-2.99448
-0.602812,0,1.65455,0.657631,8.27E-05,0.701303,7.52535
-0.593417,0,1.65455,0.566881,8.93E-05,0.684372,7.70762
-0.584014,0,1.65455,0.507647,9.58E-05,0.671219,7.8225
-0.602822,0,1.67273,0.682405,-0.0168837,0.762197,7.46433
-0.593419,0,1.67273,0.578788,8.39E-05,0.742597,7.67781
-0.584016,0,1.67273,0.51831,9.04E-05,0.729458,7.79428
-0.574607,0,1.65455,0.448443,0.00010312,0.65703,7.9504
-0.565197,0,1.65455,0.389489,0.000111468,0.641721,8.09015
-0.574608,0,1.67273,0.457818,9.78E-05,0.715185,7.92535
-0.565197,0,1.67273,0.397579,0.000106215,0.699687,8.06916
-0.555784,0,1.66205,0.333719,0.000118999,0.64895,8.23259
-0.555784,0,1.67273,0.337722,0.000116017,0.682811,8.22296
-0.54841,0,1.67273,0.275855,0.000128456,0.663218,8.39443
0.536883,0,1.66856,-0.00412941,0.000318601,0.675972,-2.99208
0.538794,0,1.66364,-0.00493402,0.000319596,0.676719,-2.99287
0.54157,0,1.66364,-0.00536861,0.000319946,0.672626,-2.99337
0.536883,0,1.67273,-0.00370206,0.000317964,0.672958,-2.99171
0.541569,0,1.67273,-0.00430267,0.000318665,0.6651,-2.99257
0.55094,0,1.65455,-0.00686641,0.00032169,0.674859,-2.99481
0.560311,0,1.65455,-0.00815501,0.00032199,0.661123,-2.99626
0.550941,0,1.67273,-0.00454368,0.000318956,0.661195,-2.99294
0.560311,0,1.67273,-0.00516355,0.000319291,0.648492,-2.99401
0.569681,0,1.65455,-0.00898248,0.000321629,0.650425,-2.9973
0.579052,0,1.65455,-0.00967997,0.000321052,0.639506,-2.99832
0.569682,0,1.67273,-0.00552406,0.000318971,0.637945,-2.99483
0.579053,0,1.67273,-0.0057553,0.000318424,0.627177,-2.99566
-0.54637,0,1.65455,0.258411,0.000135581,0.602311,8.43802
-0.546371,0,1.67273,0.258745,0.000131896,0.657799,8.44185
-0.532257,0,1.64545,0.185273,0.000171096,0.549267,8.65124
-0.532258,0,1.67273,0.190633,0.000165545,0.632622,8.64754
-0.532258,0,1.66364,0.188641,0.000167599,0.604116,8.64908
-0.518166,0,1.63636,0.101292,0.000165789,0.489993,8.908
-0.518166,0,1.64545,0.102181,0.000163291,0.515835,8.9125
-0.52756,0,1.65455,0.158749,0.000172601,0.565475,8.73851
-0.522863,0,1.65455,0.130792,0.000169853,0.55425,8.82756
-0.518166,0,1.65455,0.103068,0.000162139,0.542321,8.91624
0.54157,0,1.64545,-0.00743068,0.000322779,0.685176,-2.99515
0.536883,0,1.64545,-0.00638041,0.000322225,0.692208,-2.994
0.527513,0,1.66364,-0.00360221,0.000320348,0.68788,-2.99163
0.536883,0,1.66364,-0.00463487,0.000319355,0.679537,-2.99252
-0.602816,0,1.69092,0.686705,7.19E-05,0.820352,7.4431
-0.59342,0,1.69092,0.592084,7.82E-05,0.804032,7.63378
-0.584017,0,1.69092,0.530189,8.47E-05,0.790929,7.75572
-0.602826,0,1.7091,0.715915,-0.0165006,0.887898,7.36267
-0.593423,0,1.7091,0.607282,7.23E-05,0.868967,7.58825
-0.58402,0,1.7091,0.54385,7.87E-05,0.855962,7.71173
-0.57461,0,1.69091,0.468307,9.21E-05,0.776584,7.89172
-0.565198,0,1.69091,0.406664,0.000100593,0.760898,8.04062
-0.574612,0,1.7091,0.480353,8.60E-05,0.841584,7.85145
-0.5652,0,1.7091,0.417088,9.46E-05,0.825724,8.00529
